Sample,DNA_construct,Replicate,Candidate,verA,verB,n_obs_timepoints,transfers_observed,total_reads,logA_init,r_init_per_cycle,r_final_per_cycle,breakpoint_transfer,r_init_per_generation,r_final_per_generation,r_init_per_hour_measured,r_final_per_hour_measured,model_selected,direction,unconstrained_direction,breakpoint_testable,rel_rate_change,abs_rate_change,delta_bic,r2_selected,r2_constant,r2_two_phase,wrss_constant,wrss_two_phase,s_constant_per_cycle,freq_init,freq_final,estimable
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A21-B6,A21,B6,4,"3,4,6,13",28,1.7756,-0.0492,-0.0492,,-0.0141,-0.0141,-0.00186,-0.00186,constant,constant,decelerating,True,,,,0.7641,0.7641,,0.20392,,-0.0492,0.05063,0.01863,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A63-B75,A63,B75,2,"3,4",3,0.2261,-0.1282,-0.1282,,-0.038,-0.038,-0.00485,-0.00485,constant,constant,none,False,,,,0.5017,0.5017,,0.70479,,-0.1282,0.01266,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A78-B137,A78,B137,4,"3,4,6,13",39,1.8233,0.0823,0.0823,,0.0251,0.0251,0.00312,0.00312,constant,constant,decelerating,True,,,,0.2412,0.2412,,11.32403,,0.0823,0.01899,0.06832,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A78-B159,A78,B159,2,"3,13",3,0.0457,0.0173,0.0173,,0.0044,0.0044,0.00065,0.00065,constant,constant,none,False,,,,0.0148,0.0148,,1.93852,,0.0173,0.01266,0.00621,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A78-B3,A78,B3,2,"4,6",2,-0.2011,-0.0264,-0.0264,,-0.0068,-0.0068,-0.001,-0.001,constant,constant,none,False,,,,0.0372,0.0372,,0.62619,,-0.0264,0.0,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A78-B40,A78,B40,3,"3,4,6",5,0.3628,-0.0194,-0.0194,,-0.0037,-0.0037,-0.00073,-0.00073,constant,constant,none,False,,,,0.0093,0.0093,,1.67303,,-0.0194,0.00633,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A81-B132,A81,B132,3,"3,6,13",7,0.7739,-0.0536,-0.0536,,-0.0161,-0.0161,-0.00203,-0.00203,constant,constant,none,False,,,,0.135,0.135,,2.10422,,-0.0536,0.02532,0.00621,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A81-B137,A81,B137,3,"3,6,13",10,0.9877,-0.0197,-0.0197,,-0.0061,-0.0061,-0.00075,-0.00075,constant,constant,none,False,,,,0.0251,0.0251,,2.62223,,-0.0197,0.03165,0.01242,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A81-B6,A81,B6,4,"3,4,6,13",69,1.1487,0.2736,0.2736,,0.0809,0.0809,0.01037,0.01037,constant,constant,decelerating,True,,,,0.9577,0.9577,,3.17951,,0.2736,0.01899,0.29814,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A81-B91,A81,B91,2,"3,6",4,0.536,-0.1532,-0.1532,,-0.0449,-0.0449,-0.0058,-0.0058,constant,constant,none,False,,,,0.4396,0.4396,,1.41597,,-0.1532,0.01899,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A83-B138,A83,B138,3,"4,6,13",10,0.4571,0.1048,0.1048,,0.031,0.031,0.00397,0.00397,constant,constant,none,False,,,,0.5795,0.5795,,1.5526,,0.1048,0.0,0.02484,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A90-B18,A90,B18,2,"3,13",5,-0.5779,0.2013,0.2013,,0.0582,0.0582,0.00763,0.00763,constant,constant,none,False,,,,0.8027,0.8027,,1.38934,,0.2013,0.00633,0.02484,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A90-B6,A90,B6,3,"4,6,13",7,0.9463,-0.0664,-0.0664,,-0.0194,-0.0194,-0.00252,-0.00252,constant,constant,none,False,,,,0.0972,0.0972,,4.08001,,-0.0664,0.0,0.00621,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A96-B27,A96,B27,3,"3,4,6",7,0.6636,-0.0324,-0.0324,,-0.0074,-0.0074,-0.00123,-0.00123,constant,constant,none,False,,,,0.0212,0.0212,,2.31021,,-0.0324,0.01266,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A152-B151,A152,B151,2,"3,4",7,0.7779,-0.1181,-0.1181,,-0.0347,-0.0347,-0.00447,-0.00447,constant,constant,none,False,,,,0.6386,0.6386,,0.37006,,-0.1181,0.02667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A152-B154,A152,B154,2,"3,4",5,0.6069,-0.1145,-0.1145,,-0.0343,-0.0343,-0.00434,-0.00434,constant,constant,none,False,,,,0.3087,0.3087,,1.37624,,-0.1145,0.02667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A152-B171,A152,B171,2,"3,4",2,-0.2489,0.0077,0.0077,,0.0022,0.0022,0.00029,0.00029,constant,constant,none,False,,,,0.2541,0.2541,,0.00701,,0.0077,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A152-B32,A152,B32,2,"3,4",5,0.6069,-0.1145,-0.1145,,-0.0343,-0.0343,-0.00434,-0.00434,constant,constant,none,False,,,,0.3087,0.3087,,1.37624,,-0.1145,0.02667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A153-B117,A153,B117,2,"3,4",4,0.326,-0.0402,-0.0402,,-0.011,-0.011,-0.00152,-0.00152,constant,constant,none,False,,,,0.0645,0.0645,,0.96861,,-0.0402,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A153-B6,A153,B6,3,"3,4,6",15,1.4392,-0.1451,-0.1451,,-0.0406,-0.0406,-0.0055,-0.0055,constant,constant,none,False,,,,0.6154,0.6154,,0.69644,,-0.1451,0.04,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A16-B51,A16,B51,2,"3,4",11,1.2115,-0.1271,-0.1271,,-0.0356,-0.0356,-0.00482,-0.00482,constant,constant,none,False,,,,0.2951,0.2951,,1.81119,,-0.1271,0.02667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A176-B101,A176,B101,2,"3,4",2,-0.2489,0.0077,0.0077,,0.0022,0.0022,0.00029,0.00029,constant,constant,none,False,,,,0.2541,0.2541,,0.00701,,0.0077,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A176-B30,A176,B30,3,"3,4,13",7,0.423,0.1042,0.1042,,0.0307,0.0307,0.00395,0.00395,constant,constant,none,False,,,,0.4929,0.4929,,1.70064,,0.1042,0.00667,0.0082,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A176-B6,A176,B6,2,"3,4",5,0.565,-0.0601,-0.0601,,-0.0164,-0.0164,-0.00228,-0.00228,constant,constant,none,False,,,,0.0785,0.0785,,1.76847,,-0.0601,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B103,A196,B103,2,"3,4",8,0.9697,-0.0955,-0.0955,,-0.0263,-0.0263,-0.00362,-0.00362,constant,constant,none,False,,,,0.138,0.138,,2.51267,,-0.0955,0.01333,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B117,A196,B117,2,"4,6",3,0.2084,0.0757,0.0757,,0.0249,0.0249,0.00287,0.00287,constant,constant,none,False,,,,0.0478,0.0478,,3.96553,,0.0757,0.0,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B136,A196,B136,2,"3,4",6,0.6226,-0.0913,-0.0913,,-0.0266,-0.0266,-0.00346,-0.00346,constant,constant,none,False,,,,0.5894,0.5894,,0.26434,,-0.0913,0.02,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B150,A196,B150,2,"3,4",19,1.7339,-0.1962,-0.1962,,-0.0556,-0.0556,-0.00743,-0.00743,constant,constant,none,False,,,,0.5644,0.5644,,1.52145,,-0.1962,0.06,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B171,A196,B171,2,"3,4",14,1.4748,-0.2178,-0.2178,,-0.0639,-0.0639,-0.00825,-0.00825,constant,constant,none,False,,,,0.6617,0.6617,,1.23638,,-0.2178,0.06,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B174,A196,B174,2,"3,4",16,1.6067,-0.1431,-0.1431,,-0.0389,-0.0389,-0.00542,-0.00542,constant,constant,none,False,,,,0.1955,0.1955,,4.04249,,-0.1431,0.03333,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B4,A196,B4,4,"3,4,6,13",474,4.1556,0.1977,0.1977,,0.059,0.059,0.00749,0.00749,constant,constant,decelerating,True,,,,0.6564,0.6564,,151.28442,,0.1977,0.04667,0.98361,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B6,A196,B6,2,"4,6",22,2.1808,-0.0642,-0.0642,,-0.0155,-0.0155,-0.00243,-0.00243,constant,constant,none,False,,,,0.0258,0.0258,,8.68395,,-0.0642,0.0,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B70,A196,B70,3,"3,4,6",7,0.7425,-0.0831,-0.0831,,-0.0241,-0.0241,-0.00315,-0.00315,constant,constant,none,False,,,,0.3797,0.3797,,0.56402,,-0.0831,0.02667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B75,A196,B75,2,"3,4",14,1.6647,-0.139,-0.139,,-0.0373,-0.0373,-0.00526,-0.00526,constant,constant,none,False,,,,0.1005,0.1005,,7.67813,,-0.139,0.01333,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B79,A196,B79,2,"3,4",18,1.8026,-0.1394,-0.1394,,-0.0367,-0.0367,-0.00528,-0.00528,constant,constant,none,False,,,,0.1089,0.1089,,7.46758,,-0.1394,0.02667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B85,A196,B85,3,"3,4,6",15,1.3969,-0.0956,-0.0956,,-0.0257,-0.0257,-0.00362,-0.00362,constant,constant,none,False,,,,0.3071,0.3071,,1.13624,,-0.0956,0.03333,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B9,A196,B9,3,"3,4,6",22,1.8392,-0.1304,-0.1304,,-0.0344,-0.0344,-0.00494,-0.00494,constant,constant,none,False,,,,0.1892,0.1892,,4.12849,,-0.1304,0.04,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A196-B98,A196,B98,2,"3,4",9,1.0099,-0.1431,-0.1431,,-0.0418,-0.0418,-0.00542,-0.00542,constant,constant,none,False,,,,0.6723,0.6723,,0.47879,,-0.1431,0.03333,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A63-B117,A63,B117,2,"3,4",6,0.7734,-0.0775,-0.0775,,-0.0212,-0.0212,-0.00293,-0.00293,constant,constant,none,False,,,,0.0877,0.0877,,2.6209,,-0.0775,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A78-B117,A78,B117,2,"3,4",8,0.9006,-0.1029,-0.1029,,-0.0291,-0.0291,-0.0039,-0.0039,constant,constant,none,False,,,,0.3088,0.3088,,1.08066,,-0.1029,0.02,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A78-B70,A78,B70,2,"3,4",3,0.0522,-0.0174,-0.0174,,-0.0047,-0.0047,-0.00066,-0.00066,constant,constant,none,False,,,,0.0379,0.0379,,0.31243,,-0.0174,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A81-B117,A81,B117,2,"3,4",2,-0.2489,0.0077,0.0077,,0.0022,0.0022,0.00029,0.00029,constant,constant,none,False,,,,0.2541,0.2541,,0.00701,,0.0077,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A81-B18,A81,B18,2,"3,4",4,0.326,-0.0402,-0.0402,,-0.011,-0.011,-0.00152,-0.00152,constant,constant,none,False,,,,0.0645,0.0645,,0.96861,,-0.0402,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A81-B30,A81,B30,2,"4,6",7,1.0108,-0.0447,-0.0447,,-0.011,-0.011,-0.00169,-0.00169,constant,constant,none,False,,,,0.0239,0.0239,,3.42414,,-0.0447,0.0,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A83-B101,A83,B101,2,"3,6",6,0.829,0.0281,0.0281,,0.0101,0.0101,0.00106,0.00106,constant,constant,none,False,,,,0.0078,0.0078,,5.05489,,0.0281,0.02,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A83-B18,A83,B18,2,"3,4",4,0.326,-0.0402,-0.0402,,-0.011,-0.011,-0.00152,-0.00152,constant,constant,none,False,,,,0.0645,0.0645,,0.96861,,-0.0402,0.00667,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A96-B75,A96,B75,2,"3,4",8,0.9006,-0.1029,-0.1029,,-0.0291,-0.0291,-0.0039,-0.0039,constant,constant,none,False,,,,0.3088,0.3088,,1.08066,,-0.1029,0.02,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.4,concY_largeLib_PCR_DpnI_cleanup,4,A96-B79,A96,B79,2,"3,4",7,0.7641,-0.0972,-0.0972,,-0.0278,-0.0278,-0.00368,-0.00368,constant,constant,none,False,,,,0.4322,0.4322,,0.56549,,-0.0972,0.02,0.0,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A186-B26,A186,B26,4,"3,4,6,13",15,1.2262,-0.1593,-0.019,4.0,-0.0402,-0.0056,-0.00603,-0.00072,two_phase,accelerating,accelerating,True,0.8808,0.1403,33.672,1.0,0.7538,1.0,0.0528,1e-05,-0.0295,0.03165,0.01242,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A78-B26,A78,B26,4,"3,4,6,13",33,0.8941,-0.2989,0.446,6.0,-0.0807,0.1329,-0.01132,0.01689,two_phase,accelerating,accelerating,True,2.4921,0.7449,18.154,0.9994,0.9239,0.9994,3.44061,0.02601,0.2559,0.03597,0.1106,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B30,A81,B30,4,"3,4,6,13",110,2.5594,-0.1758,0.2587,6.0,-0.0471,0.0769,-0.00666,0.0098,two_phase,accelerating,accelerating,True,2.4711,0.4345,16.674,0.9986,0.8738,0.9986,7.53683,0.08247,0.1485,0.19424,0.23041,True
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,concX_smallLib_PCR_DpnI_cleanup,3,A78-B3,A78,B3,4,"3,4,6,13",56,2.1364,-0.3137,0.1512,6.0,-0.0847,0.0448,-0.01188,0.00573,two_phase,accelerating,accelerating,True,1.482,0.4648,16.172,0.9893,0.1353,0.9893,5.32444,0.06605,0.0285,0.16832,0.08511,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A81-B151,A81,B151,4,"3,4,6,13",87,1.2802,-0.2161,0.5103,6.0,-0.0576,0.1519,-0.00818,0.01933,two_phase,accelerating,accelerating,True,3.3618,0.7264,15.864,0.9995,0.9596,0.9995,5.27672,0.07071,0.3312,0.05036,0.3318,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.1,concX_largeLib_SpeI,1,A81-B132,A81,B132,4,"3,4,6,13",363,4.2237,-0.7667,0.3558,6.0,-0.1969,0.1013,-0.02904,0.01348,two_phase,accelerating,accelerating,True,1.464,1.1225,15.113,0.9853,0.0889,0.9853,48.9976,0.79203,0.0301,0.02275,0.00656,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.4,concX_largeLib_SpeI,4,A78-B3,A78,B3,4,"3,4,6,13",53,0.0973,0.1487,0.4626,6.0,0.0401,0.1383,0.00563,0.01752,two_phase,accelerating,accelerating,True,2.1114,0.3139,14.967,0.9998,0.9906,0.9998,0.74487,0.01249,0.3963,0.01439,0.21659,True
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,concX_smallLib_PCR_DpnI_cleanup,3,A81-B51,A81,B51,4,"3,4,6,13",109,2.0284,-0.2454,0.3469,6.0,-0.0669,0.1035,-0.0093,0.01314,two_phase,accelerating,accelerating,True,2.4131,0.5923,11.297,0.9957,0.8979,0.9957,9.97883,0.41879,0.2033,0.15842,0.37766,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,concY_largeLib_PCR_DpnI_cleanup,2,A83-B40,A83,B40,4,"3,4,6,13",127,0.0425,-0.0452,0.7189,6.0,-0.0111,0.2143,-0.00171,0.02723,two_phase,accelerating,accelerating,True,15.2829,0.7641,9.414,0.9985,0.9783,0.9985,2.80604,0.18857,0.557,0.00758,0.58571,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.3,concY_largeLib_PCR_DpnI_cleanup,3,A153-B6,A153,B6,4,"3,4,6,13",43,1.677,-0.4722,0.4434,6.0,-0.1283,0.1324,-0.01789,0.01679,two_phase,accelerating,accelerating,True,1.9388,0.9156,8.899,0.9848,0.8016,0.9848,9.1852,0.7021,0.2036,0.05696,0.18012,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI_cleanup.1,concX_largeLib_SpeI_cleanup,1,A81-B26,A81,B26,4,"3,4,6,13",27,1.6259,-0.3167,0.0112,4.0,-0.0806,0.0034,-0.01199,0.00042,two_phase,accelerating,accelerating,True,1.0354,0.3279,8.694,0.9263,0.084,0.9263,0.56108,0.04514,-0.0136,0.07692,0.01622,True
TFMN4.exp2.ACN3788.concX_smallLib_PCR_DpnI_cleanup.3,concX_smallLib_PCR_DpnI_cleanup,3,A185-B26,A185,B26,4,"3,4,6,13",14,0.558,-0.881,0.2112,4.0,-0.2251,0.0622,-0.03337,0.008,two_phase,accelerating,accelerating,True,1.2397,1.0922,7.505,0.9759,0.7778,0.9759,2.05006,0.22204,0.1459,0.0297,0.04255,True
TFMN4.exp2.ACN3788.concY_largeLib_PCR_DpnI_cleanup.2,concY_largeLib_PCR_DpnI_cleanup,2,A20-B6,A20,B6,4,"3,4,6,13",47,2.4852,-0.7116,-0.0057,4.0,-0.181,-0.0014,-0.02695,-0.00021,two_phase,accelerating,accelerating,True,0.9921,0.7059,6.953,0.9194,0.352,0.9194,4.47659,0.5566,-0.0783,0.15909,0.01905,True
TFMN4.exp2.ACN3788.concX_largeLib_SpeI.2,concX_largeLib_SpeI,2,A78-B26,A78,B26,4,"3,4,6,13",38,1.1981,-0.0112,0.3412,6.0,-0.0022,0.1016,-0.00043,0.01292,two_phase,accelerating,accelerating,True,7.048,0.3524,6.508,0.9957,0.9693,0.9957,1.59862,0.22217,0.2614,0.02963,0.10417,True
